669,0.001000,962,669,1,1,0,0,1,0.50,485397.06
669,0.001000,962,669,1,1,0,0,1,0.75,1211539.75
669,0.001000,962,669,1,1,0,0,1,1.00,7043059.50
676,0.001000,974,676,1,1,0,0,1,0.00,0.00
676,0.001000,974,676,1,1,0,0,1,0.20,97431.80
676,0.001000,974,676,1,1,0,0,1,0.40,318023.62
676,0.001000,974,676,1,1,0,0,1,0.50,485247.91
676,0.001000,974,676,1,1,0,0,1,0.75,1212245.75
676,0.001000,974,676,1,1,0,0,1,1.00,7287102.00
740,0.001000,1070,740,1,1,0,0,1,0.00,0.00
740,0.001000,1070,740,1,1,0,0,1,0.20,96557.93
740,0.001000,1070,740,1,1,0,0,1,0.40,318817.06
740,0.001000,1070,740,1,1,0,0,1,0.50,485813.34
740,0.001000,1070,740,1,1,0,0,1,0.75,1212634.25
740,0.001000,1070,740,1,1,0,0,1,1.00,7028347.00
745,0.001000,1082,745,1,1,0,0,1,0.00,0.00
745,0.001000,1082,745,1,1,0,0,1,0.20,679979.56
745,0.001000,1082,745,1,1,0,0,1,0.40,1357211.62
745,0.001000,1082,745,1,1,0,0,1,0.50,1737929.88
745,0.001000,1082,745,1,1,0,0,1,0.75,2982907.75
745,0.001000,1082,745,1,1,0,0,1,1.00,9347558.00
756,0.001000,1094,756,1,1,0,0,1,0.00,0.00
756,0.001000,1094,756,1,1,0,0,1,0.20,96377.99
756,0.001000,1094,756,1,1,0,0,1,0.40,318130.25
756,0.001000,1094,756,1,1,0,0,1,0.50,485834.12
756,0.001000,1094,756,1,1,0,0,1,0.75,1213913.88
756,0.001000,1094,756,1,1,0,0,1,1.00,7314698.50
779,0.001000,1130,779,1,1,0,0,1,0.00,0.00
779,0.001000,1130,779,1,1,0,0,1,0.20,97626.91
779,0.001000,1130,779,1,1,0,0,1,0.40,318456.22
779,0.001000,1130,779,1,1,0,0,1,0.50,486082.88
779,0.001000,1130,779,1,1,0,0,1,0.75,1212390.75
779,0.001000,1130,779,1,1,0,0,1,1.00,6877798.50
786,0.001000,1142,786,1,1,0,0,1,0.00,0.00
786,0.001000,1142,786,1,1,0,0,1,0.20,96774.89
786,0.001000,1142,786,1,1,0,0,1,0.40,318323.78
786,0.001000,1142,786,1,1,0,0,1,0.50,485512.81
786,0.001000,1142,786,1,1,0,0,1,0.75,1211871.12
786,0.001000,1142,786,1,1,0,0,1,1.00,7157268.50
793,0.001000,1154,793,1,1,0,0,1,0.00,0.00
793,0.001000,1154,793,1,1,0,0,1,0.20,97631.77
793,0.001000,1154,793,1,1,0,0,1,0.40,318564.62
793,0.001000,1154,793,1,1,0,0,1,0.50,482236.50
793,0.001000,1154,793,1,1,0,0,1,0.75,1212745.62
793,0.001000,1154,793,1,1,0,0,1,1.00,7089386.00
798,0.001000,1166,798,1,1,0,0,1,0.00,0.00
798,0.001000,1166,798,1,1,0,0,1,0.20,97289.64
798,0.001000,1166,798,1,1,0,0,1,0.40,316977.25
798,0.001000,1166,798,1,1,0,0,1,0.50,484113.88
798,0.001000,1166,798,1,1,0,0,1,0.75,1211915.00
798,0.001000,1166,798,1,1,0,0,1,1.00,7048974.00
827,0.001000,1214,827,1,1,0,0,1,0.00,0.00
827,0.001000,1214,827,1,1,0,0,1,0.20,807630.06
827,0.001000,1214,827,1,1,0,0,1,0.40,1527842.00
827,0.001000,1214,827,1,1,0,0,1,0.50,1919422.50
827,0.001000,1214,827,1,1,0,0,1,0.75,3166132.00
827,0.001000,1214,827,1,1,0,0,1,1.00,9350788.00
839,0.001000,1226,839,1,1,0,0,1,0.00,0.00
839,0.001000,1226,839,1,1,0,0,1,0.20,93648.71
839,0.001000,1226,839,1,1,0,0,1,0.40,307204.75
839,0.001000,1226,839,1,1,0,0,1,0.50,469503.56
839,0.001000,1226,839,1,1,0,0,1,0.75,1171475.50
839,0.001000,1226,839,1,1,0,0,1,1.00,6804493.00
872,0.001000,1262,872,1,1,0,0,1,0.00,0.00
872,0.001000,1262,872,1,1,0,0,1,0.20,97103.73
872,0.001000,1262,872,1,1,0,0,1,0.40,318718.31
872,0.001000,1262,872,1,1,0,0,1,0.50,485853.75
872,0.001000,1262,872,1,1,0,0,1,0.75,1213132.00
872,0.001000,1262,872,1,1,0,0,1,1.00,7165492.50
878,0.001000,1274,878,1,1,0,0,1,0.00,0.00
878,0.001000,1274,878,1,1,0,0,1,0.20,815260.56
878,0.001000,1274,878,1,1,0,0,1,0.40,1386515.12
878,0.001000,1274,878,1,1,0,0,1,0.50,1691809.50
878,0.001000,1274,878,1,1,0,0,1,0.75,2706813.75
878,0.001000,1274,878,1,1,0,0,1,1.00,8468018.00
915,0.001000,1322,915,1,1,0,0,1,0.00,0.00
915,0.001000,1322,915,1,1,0,0,1,0.20,96823.98
915,0.001000,1322,915,1,1,0,0,1,0.40,317333.03
915,0.001000,1322,915,1,1,0,0,1,0.50,485021.34
915,0.001000,1322,915,1,1,0,0,1,0.75,1212793.38
915,0.001000,1322,915,1,1,0,0,1,1.00,7064487.50
924,0.001000,1334,924,1,1,0,0,1,0.00,0.00
924,0.001000,1334,924,1,1,0,0,1,0.20,308743.97
924,0.001000,1334,924,1,1,0,0,1,0.40,672387.44
924,0.001000,1334,924,1,1,0,0,1,0.50,900840.94
924,0.001000,1334,924,1,1,0,0,1,0.75,1768449.50
924,0.001000,1334,924,1,1,0,0,1,1.00,7644767.00
952,0.001000,1382,952,1,1,0,0,1,0.00,0.00
952,0.001000,1382,952,1,1,0,0,1,0.20,97203.12
952,0.001000,1382,952,1,1,0,0,1,0.40,316800.78
952,0.001000,1382,952,1,1,0,0,1,0.50,486999.88
952,0.001000,1382,952,1,1,0,0,1,0.75,1212173.38
952,0.001000,1382,952,1,1,0,0,1,1.00,7028353.50
